tweet,label
message circulating claiming kin died covid claim insurance pradhan mantri jeevan jyoti bima yojana pmjjby pradhan mantri suraksha bima yojana pmsby http co ojqhibuecp,0
testing positive antibody virus cause covid mean likely past infection yet known whether antibody protect getting infected learn antibody testing http co xa qkwzjho http co sgrrnbvcg,1
rt pib india recovered case time number active case people recovered far activ,1
time bilateral vaccine deal vaccine nationalism could compromise equitable access hold progress country bringing covid pandemic end drtedros,1
nevada quietly reversed decision block hcq prescription covid,0
coronavirus covid nyc people saw would stay home horrible stayhome stayathome staysafe nyc nyclockdown fridayfeeling http co utkzupnxil,0
jsolomonreports soon never flu vaccine never flu know got flu vaccine also got flu st person knowledge conjecture alt organic dk green protein exercise h sodium bicarbonate c iodine etc jesus physician greatest ever,0
watch video remember incident zomato deepinder made big deal someone refusing delivery muslim guy many incident trust want eat food contaminated spit,0
world health organization international entity whose sole responsibility alert world global pandemic like miss huge problem,0
rt drtedros covax groundbreaking way pool r procurement risk across multiple vaccine enables country place collect,1
put facemask skin get lockdown get http co umg af k http co xzswtkib,0
yesterday laboratory completed test bringing total completed date lower testing volume regularly observed weekend anyone symptom could covid call healthline gp getting test free,1
total number confirmed case number report world health organization,1
madhya pradesh reimposing lockdown due rise covid case,0
group aside people compassionate exemption people completed full day managed isolation reminder anyone managed isolation facility june yet spoken healthline call,1
healthcare worker scared many people wear mask http co yto c oc,1
case picked routine testing around day one case isolation wellington considered recovered recovered least day since onset symptom least hour asymptomatic returned negative test,1
indiafightscorona collaborative determined fight covid india scaled new peak highest number patient recovered discharged yesterday http co dfhf pvpa,1
simpson predicted new coronavirus outbreak,0
swasthabharat national telemedicine service completes lakh consultation http co sajutqcaew,1
rt pib india nearly lakh test conducted single day highest test day far secretary mohfw india,1
bollywood actress aishwarya rai host coronavirus telethon auction mumbai http co dp q lkq india auction bollywood,0
new numerous covid outbreak recent cruise ship voyage cdcdirector extended previous sail order prevent spread covid among crew onboard http co otwjgcn wq http co sbhx p f,1
joshtpm posted new number missing private lab going hurt transparency quite severely think alexismadrigal,1
although number covid case state continued decline last day covid widespread many area especially south west aug u reported nearly death day last week see data http co ntp euz http co hvw sfqa,1
